trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
block_456_trip_7_service_4,route_806,service_4,Wzgórza K.,"",1,block_456,,
block_456_trip_8_service_4,route_806,service_4,Bronowice Małe,"",0,block_456,,
block_456_trip_9_service_4,route_806,service_4,Wzgórza K.,"",1,block_456,,
block_456_trip_10_service_4,route_806,service_4,Bronowice Małe,"",0,block_456,,
block_456_trip_11_service_4,route_806,service_4,Wzgórza K.,"",1,block_456,,
block_456_trip_12_service_4,route_806,service_4,Bronowice Małe,"",0,block_456,,
block_456_trip_13_service_4,route_806,service_4,Wzgórza K.,"",1,block_456,,
block_456_trip_14_service_4,route_806,service_4,Bronowice Małe,"",0,block_456,,
block_456_trip_15_service_4,route_806,service_4,Wzgórza K.,"",1,block_456,,
block_456_trip_16_service_4,route_806,service_4,Zajezdnia Nowa Huta,"",0,block_456,,
block_457_trip_1_service_3,route_70,service_3,Os.Piastów,"",0,block_457,,
block_457_trip_2_service_3,route_70,service_3,Czerwone Maki P+R,"",1,block_457,,
block_457_trip_3_service_3,route_70,service_3,Os.Piastów,"",0,block_457,,
block_457_trip_4_service_3,route_54,service_3,Bronowice Małe,"",0,block_457,,
block_457_trip_5_service_3,route_54,service_3,Os.Piastów,"",1,block_457,,
block_457_trip_6_service_3,route_54,service_3,Bronowice Małe,"",0,block_457,,
block_457_trip_7_service_3,route_54,service_3,Os.Piastów,"",1,block_457,,
block_457_trip_8_service_3,route_54,service_3,Zajezdnia Nowa Huta,"",0,block_457,,
block_458_trip_1_service_3,route_807,service_3,Borek Fałęcki,"",1,block_458,,
block_458_trip_2_service_3,route_807,service_3,Bronowice Małe,"",0,block_458,,
block_458_trip_3_service_3,route_807,service_3,Borek Fałęcki,"",1,block_458,,
block_458_trip_4_service_3,route_807,service_3,Bronowice Małe,"",0,block_458,,
block_458_trip_5_service_3,route_54,service_3,Os.Piastów,"",1,block_458,,
block_458_trip_6_service_3,route_54,service_3,Bronowice Małe,"",0,block_458,,
block_458_trip_7_service_3,route_54,service_3,Os.Piastów,"",1,block_458,,
block_458_trip_8_service_3,route_54,service_3,Bronowice Małe,"",0,block_458,,
block_458_trip_9_service_3,route_54,service_3,Zajezdnia Podgórze,"",0,block_458,,
block_459_trip_1_service_4,route_31,service_4,Salwator,"",0,block_459,,
block_459_trip_2_service_4,route_31,service_4,Wzgórza K.,"",1,block_459,,
block_459_trip_3_service_4,route_31,service_4,Salwator,"",0,block_459,,
block_459_trip_4_service_4,route_31,service_4,Wzgórza K.,"",1,block_459,,
block_459_trip_5_service_4,route_31,service_4,Salwator,"",0,block_459,,
block_459_trip_6_service_4,route_31,service_4,Wzgórza K.,"",1,block_459,,
block_459_trip_7_service_4,route_31,service_4,Salwator,"",0,block_459,,
block_459_trip_8_service_4,route_31,service_4,Wzgórza K.,"",1,block_459,,
block_459_trip_9_service_4,route_31,service_4,Salwator,"",0,block_459,,
block_459_trip_10_service_4,route_31,service_4,Wzgórza K.,"",1,block_459,,
block_459_trip_11_service_4,route_31,service_4,Salwator,"",0,block_459,,
block_459_trip_12_service_4,route_31,service_4,Wzgórza K.,"",1,block_459,,
block_459_trip_13_service_4,route_31,service_4,Salwator,"",0,block_459,,
block_459_trip_14_service_4,route_31,service_4,Wzgórza K.,"",1,block_459,,
block_459_trip_15_service_4,route_31,service_4,Salwator,"",0,block_459,,
block_459_trip_16_service_4,route_31,service_4,Wzgórza K.,"",1,block_459,,
block_459_trip_17_service_4,route_31,service_4,Salwator,"",0,block_459,,
block_459_trip_18_service_4,route_31,service_4,Wzgórza K.,"",1,block_459,,
block_459_trip_19_service_4,route_31,service_4,Salwator,"",0,block_459,,
block_459_trip_20_service_4,route_31,service_4,Zajezdnia Podgórze,"",0,block_459,,
block_460_trip_1_service_4,route_31,service_4,Wzgórza K.,"",1,block_460,,
block_460_trip_2_service_4,route_31,service_4,Salwator,"",0,block_460,,
block_460_trip_3_service_4,route_31,service_4,Wzgórza K.,"",1,block_460,,
block_460_trip_4_service_4,route_31,service_4,Salwator,"",0,block_460,,
block_460_trip_5_service_4,route_31,service_4,Wzgórza K.,"",1,block_460,,
block_460_trip_6_service_4,route_31,service_4,Salwator,"",0,block_460,,
block_460_trip_7_service_4,route_31,service_4,Wzgórza K.,"",1,block_460,,
block_460_trip_8_service_4,route_31,service_4,Salwator,"",0,block_460,,
block_460_trip_9_service_4,route_31,service_4,Wzgórza K.,"",1,block_460,,
block_460_trip_10_service_4,route_31,service_4,Salwator,"",0,block_460,,
block_460_trip_11_service_4,route_31,service_4,Wzgórza K.,"",1,block_460,,
block_460_trip_12_service_4,route_31,service_4,Salwator,"",0,block_460,,
block_460_trip_13_service_4,route_31,service_4,Wzgórza K.,"",1,block_460,,
block_460_trip_14_service_4,route_31,service_4,Salwator,"",0,block_460,,
block_460_trip_15_service_4,route_31,service_4,Wzgórza K.,"",1,block_460,,
block_460_trip_16_service_4,route_31,service_4,Zajezdnia Nowa Huta,"",0,block_460,,
block_525_trip_1_service_2,route_58,service_2,Mistrzejowice,"",0,block_525,,
block_525_trip_2_service_2,route_58,service_2,Nowy Bieżanów P+R,"",1,block_525,,
block_525_trip_3_service_2,route_58,service_2,Mistrzejowice,"",0,block_525,,
block_525_trip_4_service_2,route_58,service_2,Nowy Bieżanów P+R,"",1,block_525,,
block_525_trip_5_service_2,route_58,service_2,Mistrzejowice,"",0,block_525,,
block_525_trip_6_service_2,route_58,service_2,Nowy Bieżanów P+R,"",1,block_525,,
block_525_trip_7_service_2,route_58,service_2,Mistrzejowice,"",0,block_525,,
block_525_trip_8_service_2,route_58,service_2,Nowy Bieżanów P+R,"",1,block_525,,
block_525_trip_9_service_2,route_58,service_2,Mistrzejowice,"",0,block_525,,
block_525_trip_10_service_2,route_58,service_2,Nowy Bieżanów P+R,"",1,block_525,,
block_525_trip_11_service_2,route_58,service_2,Mistrzejowice,"",0,block_525,,
block_525_trip_12_service_2,route_58,service_2,Nowy Bieżanów P+R,"",1,block_525,,
block_525_trip_13_service_2,route_58,service_2,Mistrzejowice,"",0,block_525,,
block_525_trip_14_service_2,route_58,service_2,Nowy Bieżanów P+R,"",1,block_525,,
block_525_trip_15_service_2,route_58,service_2,Mistrzejowice,"",0,block_525,,
block_525_trip_16_service_2,route_58,service_2,Nowy Bieżanów P+R,"",1,block_525,,
block_525_trip_17_service_2,route_58,service_2,Mistrzejowice,"",0,block_525,,
block_525_trip_18_service_2,route_58,service_2,Zajezdnia Nowa Huta,"",0,block_525,,
block_526_trip_1_service_2,route_943,service_2,Mistrzejowice,"",1,block_526,,
block_526_trip_2_service_2,route_943,service_2,Bronowice,"",0,block_526,,
block_526_trip_3_service_2,route_943,service_2,Mistrzejowice,"",1,block_526,,
block_526_trip_4_service_2,route_943,service_2,Bronowice,"",0,block_526,,
block_526_trip_5_service_2,route_943,service_2,Mistrzejowice,"",1,block_526,,
block_526_trip_6_service_2,route_943,service_2,Bronowice,"",0,block_526,,
block_526_trip_7_service_2,route_943,service_2,Mistrzejowice,"",1,block_526,,
block_526_trip_8_service_2,route_943,service_2,Bronowice,"",0,block_526,,
block_526_trip_9_service_2,route_943,service_2,Mistrzejowice,"",1,block_526,,
block_526_trip_10_service_2,route_943,service_2,Bronowice,"",0,block_526,,
block_526_trip_11_service_2,route_943,service_2,Mistrzejowice,"",1,block_526,,
block_526_trip_12_service_2,route_943,service_2,Bronowice,"",0,block_526,,
block_526_trip_13_service_2,route_943,service_2,Mistrzejowice,"",1,block_526,,
block_526_trip_14_service_2,route_943,service_2,Bronowice,"",0,block_526,,
block_526_trip_15_service_2,route_943,service_2,Mistrzejowice,"",1,block_526,,
block_526_trip_16_service_2,route_943,service_2,Bronowice,"",0,block_526,,
block_526_trip_17_service_2,route_943,service_2,Mistrzejowice,"",1,block_526,,
block_526_trip_18_service_2,route_943,service_2,Zajezdnia Nowa Huta,"",0,block_526,,
block_527_trip_1_service_2,route_943,service_2,Bronowice,"",0,block_527,,
block_527_trip_2_service_2,route_943,service_2,Mistrzejowice,"",1,block_527,,
block_527_trip_3_service_2,route_943,service_2,Bronowice,"",0,block_527,,
block_527_trip_4_service_2,route_943,service_2,Mistrzejowice,"",1,block_527,,
block_527_trip_5_service_2,route_943,service_2,Bronowice,"",0,block_527,,
block_527_trip_6_service_2,route_943,service_2,Mistrzejowice,"",1,block_527,,
block_527_trip_7_service_2,route_943,service_2,Bronowice,"",0,block_527,,
block_527_trip_8_service_2,route_943,service_2,Mistrzejowice,"",1,block_527,,
block_527_trip_9_service_2,route_943,service_2,Bronowice,"",0,block_527,,
block_527_trip_10_service_2,route_943,service_2,Mistrzejowice,"",1,block_527,,
block_527_trip_11_service_2,route_943,service_2,Bronowice,"",0,block_527,,
block_527_trip_12_service_2,route_943,service_2,Mistrzejowice,"",1,block_527,,
block_527_trip_13_service_2,route_943,service_2,Bronowice,"",0,block_527,,
block_527_trip_14_service_2,route_943,service_2,Mistrzejowice,"",1,block_527,,
block_527_trip_15_service_2,route_943,service_2,Bronowice,"",0,block_527,,
block_527_trip_16_service_2,route_943,service_2,Mistrzejowice,"",1,block_527,,
block_527_trip_17_service_2,route_943,service_2,Bronowice,"",0,block_527,,
block_527_trip_18_service_2,route_943,service_2,Zajezdnia Podgórze,"",0,block_527,,
block_528_trip_1_service_2,route_69,service_2,Czerwone Maki P+R,"",1,block_528,,
block_528_trip_2_service_2,route_69,service_2,Krowodrza Górka,"",0,block_528,,
block_528_trip_3_service_2,route_69,service_2,Czerwone Maki P+R,"",1,block_528,,
block_528_trip_4_service_2,route_69,service_2,Krowodrza Górka,"",0,block_528,,
block_528_trip_5_service_2,route_69,service_2,Czerwone Maki P+R,"",1,block_528,,
block_528_trip_6_service_2,route_69,service_2,Krowodrza Górka,"",0,block_528,,
block_528_trip_7_service_2,route_69,service_2,Czerwone Maki P+R,"",1,block_528,,
block_528_trip_8_service_2,route_69,service_2,Krowodrza Górka,"",0,block_528,,
block_528_trip_9_service_2,route_69,service_2,Czerwone Maki P+R,"",1,block_528,,
block_528_trip_10_service_2,route_69,service_2,Krowodrza Górka,"",0,block_528,,
block_528_trip_11_service_2,route_69,service_2,Czerwone Maki P+R,"",1,block_528,,
block_528_trip_12_service_2,route_69,service_2,Krowodrza Górka,"",0,block_528,,
block_528_trip_13_service_2,route_69,service_2,Czerwone Maki P+R,"",1,block_528,,
block_528_trip_14_service_2,route_69,service_2,Krowodrza Górka,"",0,block_528,,
block_528_trip_15_service_2,route_69,service_2,Czerwone Maki P+R,"",1,block_528,,
block_528_trip_16_service_2,route_69,service_2,Krowodrza Górka,"",0,block_528,,
block_528_trip_17_service_2,route_69,service_2,Czerwone Maki P+R,"",1,block_528,,
block_528_trip_18_service_2,route_69,service_2,Zajezdnia Podgórze,"",0,block_528,,
block_529_trip_1_service_2,route_43,service_2,Borek Fałęcki,"",1,block_529,,
block_529_trip_2_service_2,route_43,service_2,Dworzec Tow.,"",0,block_529,,
block_529_trip_3_service_2,route_43,service_2,Borek Fałęcki,"",1,block_529,,
block_529_trip_4_service_2,route_43,service_2,Dworzec Tow.,"",0,block_529,,
block_529_trip_5_service_2,route_43,service_2,Borek Fałęcki,"",1,block_529,,
block_529_trip_6_service_2,route_43,service_2,Dworzec Tow.,"",0,block_529,,
block_529_trip_7_service_2,route_43,service_2,Borek Fałęcki,"",1,block_529,,
block_529_trip_8_service_2,route_43,service_2,Dworzec Tow.,"",0,block_529,,
block_529_trip_9_service_2,route_43,service_2,Borek Fałęcki,"",1,block_529,,
block_529_trip_10_service_2,route_43,service_2,Dworzec Tow.,"",0,block_529,,
block_529_trip_11_service_2,route_43,service_2,Borek Fałęcki,"",1,block_529,,
block_529_trip_12_service_2,route_43,service_2,Dworzec Tow.,"",0,block_529,,
block_529_trip_13_service_2,route_43,service_2,Borek Fałęcki,"",1,block_529,,
block_529_trip_14_service_2,route_43,service_2,Dworzec Tow.,"",0,block_529,,
block_529_trip_15_service_2,route_43,service_2,Borek Fałęcki,"",1,block_529,,
block_529_trip_16_service_2,route_43,service_2,Dworzec Tow.,"",0,block_529,,
block_529_trip_17_service_2,route_43,service_2,Borek Fałęcki,"",1,block_529,,
block_529_trip_18_service_2,route_43,service_2,Dworzec Tow.,"",0,block_529,,
block_529_trip_19_service_2,route_43,service_2,Borek Fałęcki,"",1,block_529,,
block_529_trip_20_service_2,route_43,service_2,Dworzec Tow.,"",0,block_529,,
block_529_trip_21_service_2,route_43,service_2,Borek Fałęcki,"",1,block_529,,
block_529_trip_22_service_2,route_43,service_2,Dworzec Tow.,"",0,block_529,,
block_529_trip_23_service_2,route_43,service_2,Borek Fałęcki,"",1,block_529,,
block_529_trip_24_service_2,route_43,service_2,Zajezdnia Podgórze,"",0,block_529,,
block_530_trip_1_service_2,route_62,service_2,Kurdwanów P+R,"",0,block_530,,
block_530_trip_2_service_2,route_62,service_2,Bronowice Małe,"",0,block_530,,
block_530_trip_3_service_2,route_62,service_2,Kurdwanów P+R,"",1,block_530,,
block_530_trip_4_service_2,route_62,service_2,Bronowice Małe,"",0,block_530,,
block_530_trip_5_service_2,route_62,service_2,Kurdwanów P+R,"",1,block_530,,
block_530_trip_6_service_2,route_62,service_2,Bronowice Małe,"",0,block_530,,
block_530_trip_7_service_2,route_62,service_2,Kurdwanów P+R,"",1,block_530,,
block_530_trip_8_service_2,route_62,service_2,Bronowice Małe,"",0,block_530,,
block_530_trip_9_service_2,route_62,service_2,Kurdwanów P+R,"",1,block_530,,
block_530_trip_10_service_2,route_62,service_2,Bronowice Małe,"",0,block_530,,
block_530_trip_11_service_2,route_62,service_2,Kurdwanów P+R,"",1,block_530,,
block_530_trip_12_service_2,route_62,service_2,Bronowice Małe,"",0,block_530,,
block_530_trip_13_service_2,route_62,service_2,Kurdwanów P+R,"",1,block_530,,
block_530_trip_14_service_2,route_62,service_2,Bronowice Małe,"",0,block_530,,
block_530_trip_15_service_2,route_62,service_2,Kurdwanów P+R,"",1,block_530,,
block_530_trip_16_service_2,route_62,service_2,Bronowice Małe,"",0,block_530,,
block_530_trip_17_service_2,route_62,service_2,Kurdwanów P+R,"",1,block_530,,
block_530_trip_18_service_2,route_62,service_2,Bronowice Małe,"",0,block_530,,
block_530_trip_19_service_2,route_62,service_2,Kurdwanów P+R,"",1,block_530,,
block_530_trip_20_service_2,route_62,service_2,Zajezdnia Nowa Huta,"",0,block_530,,
block_531_trip_1_service_2,route_63,service_2,Kurdwanów P+R,"",0,block_531,,
block_531_trip_2_service_2,route_63,service_2,Krowodrza Górka,"",1,block_531,,
block_531_trip_3_service_2,route_63,service_2,Kurdwanów P+R,"",0,block_531,,
block_531_trip_4_service_2,route_63,service_2,Krowodrza Górka,"",1,block_531,,
block_531_trip_5_service_2,route_63,service_2,Kurdwanów P+R,"",0,block_531,,
block_531_trip_6_service_2,route_63,service_2,Krowodrza Górka,"",1,block_531,,
block_531_trip_7_service_2,route_63,service_2,Kurdwanów P+R,"",0,block_531,,
block_531_trip_8_service_2,route_63,service_2,Krowodrza Górka,"",1,block_531,,
block_531_trip_9_service_2,route_63,service_2,Kurdwanów P+R,"",0,block_531,,
block_531_trip_10_service_2,route_63,service_2,Krowodrza Górka,"",1,block_531,,
block_531_trip_11_service_2,route_63,service_2,Kurdwanów P+R,"",0,block_531,,
block_531_trip_12_service_2,route_63,service_2,Krowodrza Górka,"",1,block_531,,
block_531_trip_13_service_2,route_63,service_2,Kurdwanów P+R,"",0,block_531,,
block_531_trip_14_service_2,route_63,service_2,Krowodrza Górka,"",1,block_531,,
block_531_trip_15_service_2,route_63,service_2,Kurdwanów P+R,"",0,block_531,,
block_531_trip_16_service_2,route_63,service_2,Krowodrza Górka,"",1,block_531,,
block_531_trip_17_service_2,route_63,service_2,Kurdwanów P+R,"",0,block_531,,
block_531_trip_18_service_2,route_63,service_2,Krowodrza Górka,"",1,block_531,,
block_531_trip_19_service_2,route_63,service_2,Kurdwanów P+R,"",0,block_531,,
block_531_trip_20_service_2,route_63,service_2,Krowodrza Górka,"",1,block_531,,
block_531_trip_21_service_2,route_63,service_2,Kurdwanów P+R,"",0,block_531,,
block_531_trip_22_service_2,route_63,service_2,Krowodrza Górka,"",1,block_531,,
block_531_trip_23_service_2,route_63,service_2,Kurdwanów P+R,"",0,block_531,,
block_531_trip_24_service_2,route_63,service_2,Krowodrza Górka,"",1,block_531,,
block_531_trip_25_service_2,route_63,service_2,Zajezdnia Podgórze,"",0,block_531,,
block_532_trip_1_service_2,route_70,service_2,Os.Piastów,"",0,block_532,,
block_532_trip_2_service_2,route_70,service_2,Czerwone Maki P+R,"",1,block_532,,
block_532_trip_3_service_2,route_70,service_2,Os.Piastów,"",0,block_532,,
block_532_trip_4_service_2,route_70,service_2,Czerwone Maki P+R,"",1,block_532,,
block_532_trip_5_service_2,route_70,service_2,Os.Piastów,"",0,block_532,,
block_532_trip_6_service_2,route_70,service_2,Czerwone Maki P+R,"",1,block_532,,
block_532_trip_7_service_2,route_70,service_2,Os.Piastów,"",0,block_532,,
block_532_trip_8_service_2,route_70,service_2,Czerwone Maki P+R,"",1,block_532,,
block_532_trip_9_service_2,route_70,service_2,Os.Piastów,"",0,block_532,,
block_532_trip_10_service_2,route_70,service_2,Czerwone Maki P+R,"",1,block_532,,
block_532_trip_11_service_2,route_70,service_2,Os.Piastów,"",0,block_532,,
block_532_trip_12_service_2,route_70,service_2,Czerwone Maki P+R,"",1,block_532,,
block_532_trip_13_service_2,route_70,service_2,Os.Piastów,"",0,block_532,,
block_532_trip_14_service_2,route_70,service_2,Czerwone Maki P+R,"",1,block_532,,
block_532_trip_15_service_2,route_70,service_2,Os.Piastów,"",0,block_532,,
block_532_trip_16_service_2,route_70,service_2,Zajezdnia Nowa Huta,"",0,block_532,,
block_625_trip_1_service_3,route_807,service_3,Borek Fałęcki,"",1,block_625,,
block_625_trip_2_service_3,route_807,service_3,Bronowice Małe,"",0,block_625,,
block_625_trip_3_service_3,route_807,service_3,Borek Fałęcki,"",1,block_625,,
block_625_trip_4_service_3,route_807,service_3,Bronowice Małe,"",0,block_625,,
block_625_trip_5_service_3,route_807,service_3,Borek Fałęcki,"",1,block_625,,
block_625_trip_6_service_3,route_807,service_3,Bronowice Małe,"",0,block_625,,
block_625_trip_7_service_3,route_807,service_3,Borek Fałęcki,"",1,block_625,,
block_625_trip_8_service_3,route_807,service_3,Bronowice Małe,"",0,block_625,,
block_625_trip_9_service_3,route_807,service_3,Borek Fałęcki,"",1,block_625,,
block_625_trip_10_service_3,route_807,service_3,Bronowice Małe,"",0,block_625,,
block_625_trip_11_service_3,route_807,service_3,Borek Fałęcki,"",1,block_625,,
block_625_trip_12_service_3,route_807,service_3,Bronowice Małe,"",0,block_625,,
block_625_trip_13_service_3,route_807,service_3,Borek Fałęcki,"",1,block_625,,
block_625_trip_14_service_3,route_807,service_3,Bronowice Małe,"",0,block_625,,
block_625_trip_15_service_3,route_807,service_3,Borek Fałęcki,"",1,block_625,,
block_625_trip_16_service_3,route_807,service_3,Bronowice Małe,"",0,block_625,,
block_625_trip_17_service_3,route_807,service_3,Borek Fałęcki,"",1,block_625,,
block_625_trip_18_service_3,route_807,service_3,Bronowice Małe,"",0,block_625,,
block_625_trip_19_service_3,route_807,service_3,Borek Fałęcki,"",1,block_625,,
block_625_trip_20_service_3,route_807,service_3,Zajezdnia Podgórze,"",0,block_625,,
block_626_trip_1_service_3,route_807,service_3,Borek Fałęcki,"",1,block_626,,
block_626_trip_2_service_3,route_807,service_3,Bronowice Małe,"",0,block_626,,
block_626_trip_3_service_3,route_807,service_3,Borek Fałęcki,"",1,block_626,,
block_626_trip_4_service_3,route_807,service_3,Bronowice Małe,"",0,block_626,,
block_626_trip_5_service_3,route_807,service_3,Borek Fałęcki,"",1,block_626,,
block_626_trip_6_service_3,route_807,service_3,Bronowice Małe,"",0,block_626,,
block_626_trip_7_service_3,route_807,service_3,Borek Fałęcki,"",1,block_626,,
block_626_trip_8_service_3,route_807,service_3,Bronowice Małe,"",0,block_626,,
block_626_trip_9_service_3,route_807,service_3,Borek Fałęcki,"",1,block_626,,
block_626_trip_10_service_3,route_807,service_3,Bronowice Małe,"",0,block_626,,
block_626_trip_11_service_3,route_807,service_3,Borek Fałęcki,"",1,block_626,,
block_626_trip_12_service_3,route_807,service_3,Bronowice Małe,"",0,block_626,,
block_626_trip_13_service_3,route_807,service_3,Borek Fałęcki,"",1,block_626,,
block_626_trip_14_service_3,route_807,service_3,Bronowice Małe,"",0,block_626,,
block_626_trip_15_service_3,route_807,service_3,Borek Fałęcki,"",1,block_626,,
block_626_trip_16_service_3,route_807,service_3,Zajezdnia Podgórze,"",0,block_626,,
block_627_trip_1_service_3,route_58,service_3,Mistrzejowice,"",0,block_627,,
block_627_trip_2_service_3,route_58,service_3,Nowy Bieżanów P+R,"",1,block_627,,
block_627_trip_3_service_3,route_58,service_3,Mistrzejowice,"",0,block_627,,
block_627_trip_4_service_3,route_58,service_3,Nowy Bieżanów P+R,"",1,block_627,,
block_627_trip_5_service_3,route_58,service_3,Mistrzejowice,"",0,block_627,,
block_627_trip_6_service_3,route_58,service_3,Nowy Bieżanów P+R,"",1,block_627,,
block_627_trip_7_service_3,route_58,service_3,Mistrzejowice,"",0,block_627,,
block_627_trip_8_service_3,route_58,service_3,Nowy Bieżanów P+R,"",1,block_627,,
block_627_trip_9_service_3,route_58,service_3,Mistrzejowice,"",0,block_627,,
block_627_trip_10_service_3,route_58,service_3,Nowy Bieżanów P+R,"",1,block_627,,
block_627_trip_11_service_3,route_58,service_3,Mistrzejowice,"",0,block_627,,
block_627_trip_12_service_3,route_58,service_3,Nowy Bieżanów P+R,"",1,block_627,,
block_627_trip_13_service_3,route_58,service_3,Mistrzejowice,"",0,block_627,,
block_627_trip_14_service_3,route_58,service_3,Nowy Bieżanów P+R,"",1,block_627,,
block_627_trip_15_service_3,route_58,service_3,Mistrzejowice,"",0,block_627,,
block_627_trip_16_service_3,route_58,service_3,Nowy Bieżanów P+R,"",1,block_627,,
block_627_trip_17_service_3,route_58,service_3,Mistrzejowice,"",0,block_627,,
block_627_trip_18_service_3,route_58,service_3,Zajezdnia Nowa Huta,"",0,block_627,,
block_628_trip_1_service_3,route_58,service_3,Nowy Bieżanów P+R,"",0,block_628,,
block_628_trip_2_service_3,route_58,service_3,Mistrzejowice,"",0,block_628,,
block_628_trip_3_service_3,route_58,service_3,Nowy Bieżanów P+R,"",1,block_628,,
block_628_trip_4_service_3,route_58,service_3,Mistrzejowice,"",0,block_628,,
block_628_trip_5_service_3,route_58,service_3,Nowy Bieżanów P+R,"",1,block_628,,
block_628_trip_6_service_3,route_58,service_3,Mistrzejowice,"",0,block_628,,
block_628_trip_7_service_3,route_58,service_3,Nowy Bieżanów P+R,"",1,block_628,,
block_628_trip_8_service_3,route_58,service_3,Mistrzejowice,"",0,block_628,,
block_628_trip_9_service_3,route_58,service_3,Nowy Bieżanów P+R,"",1,block_628,,
block_628_trip_10_service_3,route_58,service_3,Mistrzejowice,"",0,block_628,,
block_628_trip_11_service_3,route_58,service_3,Nowy Bieżanów P+R,"",1,block_628,,
block_628_trip_12_service_3,route_58,service_3,Mistrzejowice,"",0,block_628,,
block_628_trip_13_service_3,route_58,service_3,Nowy Bieżanów P+R,"",1,block_628,,
block_628_trip_14_service_3,route_58,service_3,Mistrzejowice,"",0,block_628,,
block_628_trip_15_service_3,route_58,service_3,Nowy Bieżanów P+R,"",1,block_628,,
block_628_trip_16_service_3,route_58,service_3,Mistrzejowice,"",0,block_628,,
block_628_trip_17_service_3,route_58,service_3,Nowy Bieżanów P+R,"",1,block_628,,
block_628_trip_18_service_3,route_58,service_3,Zajezdnia Podgórze,"",0,block_628,,
block_629_trip_1_service_3,route_956,service_3,Pleszów,"",1,block_629,,
block_629_trip_2_service_3,route_956,service_3,Łagiewniki,"",0,block_629,,
block_629_trip_3_service_3,route_956,service_3,Pleszów,"",1,block_629,,
block_629_trip_4_service_3,route_956,service_3,Łagiewniki,"",0,block_629,,
block_629_trip_5_service_3,route_956,service_3,Pleszów,"",1,block_629,,
block_629_trip_6_service_3,route_956,service_3,Łagiewniki,"",0,block_629,,
block_629_trip_7_service_3,route_956,service_3,Pleszów,"",1,block_629,,
block_629_trip_8_service_3,route_956,service_3,Łagiewniki,"",0,block_629,,
block_629_trip_9_service_3,route_956,service_3,Pleszów,"",1,block_629,,
block_629_trip_10_service_3,route_956,service_3,Łagiewniki,"",0,block_629,,
block_629_trip_11_service_3,route_956,service_3,Pleszów,"",1,block_629,,
block_629_trip_12_service_3,route_956,service_3,Łagiewniki,"",0,block_629,,
block_629_trip_13_service_3,route_956,service_3,Pleszów,"",1,block_629,,
block_629_trip_14_service_3,route_956,service_3,Łagiewniki,"",0,block_629,,
block_629_trip_15_service_3,route_956,service_3,Pleszów,"",1,block_629,,
block_629_trip_16_service_3,route_956,service_3,Łagiewniki,"",0,block_629,,
block_629_trip_17_service_3,route_956,service_3,Kombinat,"",1,block_629,,
block_629_trip_18_service_3,route_956,service_3,Zajezdnia Nowa Huta,"",0,block_629,,
block_630_trip_1_service_3,route_956,service_3,Łagiewniki,"",0,block_630,,
block_630_trip_2_service_3,route_956,service_3,Pleszów,"",1,block_630,,
block_630_trip_3_service_3,route_956,service_3,Łagiewniki,"",0,block_630,,
block_630_trip_4_service_3,route_956,service_3,Pleszów,"",1,block_630,,
block_630_trip_5_service_3,route_956,service_3,Łagiewniki,"",0,block_630,,
block_630_trip_6_service_3,route_956,service_3,Pleszów,"",1,block_630,,
block_630_trip_7_service_3,route_956,service_3,Łagiewniki,"",0,block_630,,
block_630_trip_8_service_3,route_956,service_3,Pleszów,"",1,block_630,,
block_630_trip_9_service_3,route_956,service_3,Łagiewniki,"",0,block_630,,
block_630_trip_10_service_3,route_956,service_3,Pleszów,"",1,block_630,,
block_630_trip_11_service_3,route_956,service_3,Łagiewniki,"",0,block_630,,
block_630_trip_12_service_3,route_956,service_3,Pleszów,"",1,block_630,,
block_630_trip_13_service_3,route_956,service_3,Łagiewniki,"",0,block_630,,
block_630_trip_14_service_3,route_956,service_3,Pleszów,"",1,block_630,,
block_630_trip_15_service_3,route_956,service_3,Łagiewniki,"",0,block_630,,
block_630_trip_16_service_3,route_956,service_3,Pleszów,"",1,block_630,,
block_630_trip_17_service_3,route_956,service_3,Łagiewniki,"",0,block_630,,
block_630_trip_18_service_3,route_956,service_3,Zajezdnia Podgórze,"",0,block_630,,
block_631_trip_1_service_3,route_59,service_3,Czerwone Maki P+R,"",0,block_631,,
block_631_trip_2_service_3,route_59,service_3,Mały Płaszów P+R,"",1,block_631,,
block_631_trip_3_service_3,route_59,service_3,Czerwone Maki P+R,"",0,block_631,,
block_631_trip_4_service_3,route_59,service_3,Mały Płaszów P+R,"",1,block_631,,
block_631_trip_5_service_3,route_59,service_3,Czerwone Maki P+R,"",0,block_631,,
block_631_trip_6_service_3,route_59,service_3,Mały Płaszów P+R,"",1,block_631,,
block_631_trip_7_service_3,route_59,service_3,Czerwone Maki P+R,"",0,block_631,,
block_631_trip_8_service_3,route_59,service_3,Mały Płaszów P+R,"",1,block_631,,
block_631_trip_9_service_3,route_59,service_3,Czerwone Maki P+R,"",0,block_631,,
block_631_trip_10_service_3,route_59,service_3,Mały Płaszów P+R,"",1,block_631,,
block_631_trip_11_service_3,route_59,service_3,Czerwone Maki P+R,"",0,block_631,,
block_631_trip_12_service_3,route_59,service_3,Mały Płaszów P+R,"",1,block_631,,
block_631_trip_13_service_3,route_59,service_3,Czerwone Maki P+R,"",0,block_631,,
block_631_trip_14_service_3,route_59,service_3,Mały Płaszów P+R,"",1,block_631,,
block_631_trip_15_service_3,route_59,service_3,Czerwone Maki P+R,"",0,block_631,,
